6.625203617,7.120289855072463,6.564285714285712,7.2,0.0,0.0
7.667374135,7.428571428571429,7.220000000000001,6.433333333333333,0.0,0.0
7.760253413,6.2,6.2,6.2,0.0,0.0
7.142871984,6.325,6.3,7.5,7.9,0.0
6.845883566,7.253218884120171,7.036486486486487,6.724,0.0,0.0
6.614018385,7.120289855072463,6.9375,8.0,0.0,0.0
6.948712053,7.283333333333334,7.5,7.300000000000001,7.466666666666666,7.7
6.699569435,7.099999999999999,6.9,6.8,0.0,0.0
7.9,8.2,8.2,8.2,0.0,0.0
6.845883566,7.253218884120171,7.327319587628866,7.616666666666667,0.0,0.0
6.767622182,7.178571428571429,6.8875,7.5,0.0,0.0
7.463974507,7.628571428571428,7.816438356164384,7.817910447761195,0.0,0.0
6.222543001,6.9,7.2,7.9,0.0,0.0
7.126517916,7.551724137931035,7.928571428571429,8.23,0.0,0.0
7.643999999999998,7.791666666666667,7.791666666666667,7.633333333333334,0.0,0.0
8.37674863,7.366666666666666,6.1,6.1,6.1,0.0
6.465282597,7.825882352941177,7.852694610778443,7.926744186046511,0.0,0.0
7.4,8.4,0.0,0.0,0.0,0.0
7.124224733,7.173684210526316,7.293333333333333,6.876923076923077,0.0,0.0
7.028643934,7.044378225,6.7,7.200000000000001,6.6000000000000005,7.8
7.218877318,7.628571428571428,8.059999999999999,8.059999999999999,0.0,0.0
7.534953948,7.220833333333334,7.025,7.0,0.0,0.0
6.277853813,7.126666666666666,7.859999999999999,8.1,0.0,0.0
6.469396867,6.581818181818179,7.016666666666667,7.85,0.0,0.0
7.005043515,7.560416666666666,7.3500000000000005,7.15,0.0,0.0
7.8999999999999995,7.6499999999999995,7.875,8.05,0.0,0.0
7.335915038,6.844444444444444,7.6,7.8,0.0,0.0
6.465282597,7.648102794,6.325,7.376190476190477,6.726666666666666,6.9875
7.126517916,6.800000000000001,7.2,7.2,0.0,0.0
6.465282597,7.766666666666667,0.0,0.0,0.0,0.0
6.184294753,2.65,2.1,2.4,2.4,2.4
6.501723641,7.388888888888889,7.528571428571429,8.4,0.0,0.0
7.064049028,7.814285714285715,8.066666666666666,8.07857142857143,0.0,0.0
7.239921615,5.743103448275861,5.054545454545455,5.6,0.0,0.0
6.75589513,7.157894736842105,8.3,8.3,8.3,8.3
6.573054217,6.85,7.033333333333332,8.399999999999999,0.0,0.0
8.295833333333333,8.25,8.289473684210526,8.276470588235293,8.333333333333334,8.32
7.335915038,0.0,0.0,0.0,0.0,0.0
7.005043515,7.560416666666666,6.824999999999999,7.75,0.0,0.0
7.239921615,5.68,5.65,4.9,0.0,0.0
7.334127252,8.123076923076923,8.104,7.732,0.0,0.0
7.028643934,7.214285714285714,6.692592592592592,6.9,7.125,6.75
7.335915038,6.95,7.65,7.35,7.7,7.7
8.6699317,6.720000000000001,7.6,6.6,0.0,0.0
6.93076923076923,6.699999999999999,6.636363636363637,6.17,7.0249999999999995,6.700000000000001
6.732804804,6.469396867,6.8375,5.833333333333333,6.6000000000000005,6.2
7.417324937,6.821428571428571,7.0,7.0,0.0,0.0
6.996515267,6.7714285714285705,6.700000000000001,6.75,0.0,0.0
6.842467808,6.78,7.216666666666666,0.0,0.0,0.0
7.239921615,6.299638084,6.211111111111111,6.055555555555556,0.0,0.0
8.06583287,7.123076923076923,7.090909090909093,7.359999999999999,0.0,0.0
7.753393901,7.088461538461539,7.216666666666666,7.4,0.0,0.0
6.264206305,7.042105263157896,6.752941176470588,6.433333333333334,0.0,0.0
7.315426725,7.216666666666666,0.0,0.0,0.0,0.0
7.008490579,8.2,8.2,8.2,0.0,0.0
6.614018385,6.754545454545454,6.9,6.9,0.0,0.0
6.75589513,7.783333333333334,7.65,7.8,0.0,0.0
7.239921615,6.463636363636363,6.742857142857145,6.6,0.0,0.0
6.277853813,6.333333333333333,6.2,6.2,0.0,0.0
7.126517916,7.419999999999999,0.0,0.0,0.0,0.0
6.093893838,7.0,6.2,6.25,6.4,6.4
5.5,5.5,5.5,5.5,0.0,0.0
5.19,5.122222222222224,5.122222222222224,4.987500000000001,0.0,0.0
6.465282597,7.211003228,6.947058823529412,0.0,0.0,0.0
8.054128856,0.0,0.0,0.0,0.0,0.0
7.086135287,6.2,6.824999999999999,7.2,0.0,0.0
6.732804804,6.675000000000001,7.016666666666666,6.6,0.0,0.0
8.06583287,8.076119402985073,8.544897959183674,7.933333333333333,0.0,0.0
7.533333333333332,0.0,0.0,0.0,0.0,0.0
8.499539397,6.885714285714286,6.824999999999999,7.333333333333333,0.0,0.0
5.483333333333333,5.881818181818182,5.627272727272727,5.400000000000001,0.0,0.0
7.209395632,7.466666666666666,7.466666666666666,7.0,7.5,0.0
7.185135135,6.949999999999999,6.699999999999999,7.4,0.0,0.0
6.264206305,7.025,7.0,6.666666666666667,0.0,0.0
6.842467808,7.266666666666667,7.4,7.4,0.0,0.0
6.314917709,6.94,7.3999999999999995,5.9,0.0,0.0
6.146556132,7.126517916,6.819999999999998,6.535714285714286,0.0,0.0
7.005043515,8.223076923076924,8.353846153846156,8.425000000000002,0.0,0.0
8.054128856,6.813333333333333,8.1,8.1,0.0,0.0
7.534953948,7.0210526315789465,8.1,6.963157894736841,7.11875,7.10967741935484
6.732804804,7.58813559322034,7.550434782608695,7.5874999999999995,0.0,0.0
6.146556132,7.327319587628866,6.535714285714286,6.7363636363636346,7.622727272727272,7.2666666666666675
7.086135287,7.083333333333333,7.1,6.25,0.0,0.0
8.773907397,7.857142857142857,7.483333333333334,8.483333333333334,0.0,0.0
9.302622391,5.625,5.8,0.0,0.0,0.0
